"lat" "lon" "time"
"700" 51.508982 -0.13971 1200843074
"701" 51.509934 -0.134705 1263067257
"702" 51.510498 -0.130623 1271538392
"703" 51.510131 -0.134357 1270079916
"704" 51.508482 -0.138981 1271487117
"705" 51.508001 -0.140225 1266756585
"706" 51.506732 -0.14309 1273509318
"707" 51.512127 -0.115646 1273897983
"708" 51.512127 -0.115646 1273898039
"709" 51.50987 -0.134743 1275143439
"710" 51.507884 -0.140182 1277479059
"711" 51.507186 -0.141459 1278417483
"712" 51.510084 -0.134228 1263676841
"713" 51.510037 -0.134196 1278889256
"714" 51.510037 -0.134196 1278025214
"715" 51.5093 -0.13989 1280777798
"716" 51.508465 -0.138638 1281182637
"717" 51.508221 -0.140005 1280915971
"718" 51.50754 -0.141352 1284823420
"719" 51.508795 -0.137833 1284823978
"720" 51.508795 -0.137833 1284824247
"721" 51.50754 -0.141352 1284823615
"722" 51.508795 -0.137833 1284823974
"723" 51.509263 -0.136342 1284824867
"724" 51.508795 -0.137833 1284824008
"725" 51.50754 -0.141352 1284823564
"726" 51.50754 -0.141352 1284823670
"727" 51.50754 -0.141352 1284823683
"728" 51.508795 -0.137833 1284824350
"729" 51.506378 -0.143723 1284823322
"730" 51.506378 -0.143723 1284822683
"731" 51.506378 -0.143723 1284821990
"732" 51.504979 -0.146577 1284820093
"733" 51.504979 -0.146577 1284818889
"734" 51.504979 -0.146577 1284818611
"735" 51.506378 -0.143723 1284822598
"736" 51.506378 -0.143723 1284822764
"737" 51.506378 -0.143723 1284822693
"738" 51.504979 -0.146577 1284818158
"739" 51.504979 -0.146577 1284820172
"740" 51.506378 -0.143723 1284822658
"741" 51.504979 -0.146577 1284818684
"742" 51.504979 -0.146577 1284818234
"743" 51.504067 -0.148422 1284815621
"744" 51.504067 -0.148422 1284817054
"745" 51.504067 -0.148422 1284815636
"746" 51.504067 -0.148422 1284816293
"747" 51.504979 -0.146577 1284817602
"748" 51.504067 -0.148422 1284815714
"749" 51.504067 -0.148422 1284816547
"750" 51.509747 -0.13499 1286829611
"751" 51.50762 -0.140687 1288022635
"752" 51.510105 -0.134432 1288205062
"753" 51.509952 -0.134659 1277843489
"754" 51.510124 -0.134614 1246123972
"755" 51.496968 -0.168936 1289147684
"756" 51.497045 -0.169032 1289147836
"757" 51.510097 -0.134378 1290859948
"758" 51.509249 -0.137007 1291157681
"759" 51.509209 -0.136985 1291157663
"760" 51.509213 -0.137007 1291157674
"761" 51.458238 -0.052109 1291508922
"762" 51.458238 -0.052109 1291511055
"763" 51.458238 -0.052109 1291509516
"764" 51.458238 -0.052109 1291508915
"765" 51.458238 -0.052109 1291508903
"766" 51.458238 -0.052109 1291509398
"767" 51.458238 -0.052109 1291508847
"768" 51.458238 -0.052109 1291508946
"769" 51.458238 -0.052109 1291509376
"770" 51.458238 -0.052109 1291498663
"771" 51.458238 -0.052109 1291498928
"772" 51.458238 -0.052109 1291499368
"773" 51.458238 -0.052109 1291498663
"774" 51.458238 -0.052109 1291508843
"775" 51.458238 -0.052109 1291498876
"776" 51.458238 -0.052109 1291498534
"777" 51.458238 -0.052109 1291498719
"778" 51.458238 -0.052109 1291499156
"779" 51.458238 -0.052109 1291499112
"780" 51.458238 -0.052109 1291498327
"781" 51.458238 -0.052109 1291506107
"782" 51.458238 -0.052109 1291498594
"783" 51.458238 -0.052109 1291499073
"784" 51.458238 -0.052109 1291498566
"785" 51.458238 -0.052109 1291499082
"786" 51.458238 -0.052109 1291497057
"787" 51.458238 -0.052109 1291496935
"788" 51.458238 -0.052109 1291491820
"789" 51.458238 -0.052109 1291497993
"790" 51.458238 -0.052109 1291498196
"791" 51.458238 -0.052109 1291491747
"792" 51.458238 -0.052109 1291498217
"793" 51.458238 -0.052109 1291498028
"794" 51.458238 -0.052109 1291491851
"795" 51.458238 -0.052109 1291497404
"796" 51.458238 -0.052109 1291498282
"797" 51.458238 -0.052109 1291497833
"798" 51.458238 -0.052109 1291498269
"799" 51.506849 -0.142146 1261499517
"800" 51.507326 -0.141288 1261499421
"801" 51.508598 -0.138058 1293025554
"802" 51.507954 -0.140038 1170361478
"803" 51.509839 -0.134652 1171900952
"804" 51.508061 -0.137951 1172925661
"805" 51.508061 -0.137951 1172925678
"806" 51.508061 -0.137951 1172925666
"807" 51.509106 -0.141524 1172847613
"808" 51.510124 -0.139828 1172919680
"809" 51.510124 -0.139828 1172919644
"810" 51.509106 -0.141524 1172847584
"811" 51.508061 -0.137951 1172925732
"812" 51.508061 -0.137951 1172925706
"813" 51.508401 -0.136771 1183214725
"814" 51.50939 -0.137683 1183503897
"815" 51.50939 -0.137683 1183503882
"816" 51.506398 -0.143637 1183830646
"817" 51.509555 -0.134835 1185226796
"818" 51.510605 -0.135376 1184972021
"819" 51.510605 -0.135376 1184971858
"820" 51.511246 -0.128424 1185915966
"821" 51.510298 -0.134872 1173418189
"822" 51.509049 -0.136224 1187634868
"823" 51.510161 -0.134389 1172500183
"824" 51.508992 -0.137618 1188741251
"825" 51.508855 -0.139346 1188739843
"826" 51.508855 -0.139346 1188739605
"827" 51.508855 -0.139303 1188033840
"828" 51.508909 -0.139464 1191676763
"829" 51.508909 -0.139464 1191676889
"830" 51.508909 -0.139464 1191676825
"831" 51.508909 -0.139464 1191676853
"832" 51.508909 -0.139464 1191676928
"833" 51.508909 -0.139464 1191677036
"834" 51.508909 -0.139464 1191676655
"835" 51.508909 -0.139464 1191676737
"836" 51.509897 -0.134593 1191397916
"837" 51.510034 -0.134952 1194034310
"838" 51.510114 -0.133241 1190514535
"839" 51.50985 -0.134775 1195932430
"840" 51.510024 -0.134582 1196026709
"841" 51.490198 -0.19594 1196613993
"842" 51.509844 -0.135333 1197748888
"843" 51.510017 -0.134958 1197751525
"844" 51.508742 -0.139233 1197813490
"845" 51.510157 -0.134505 1198457731
"846" 51.50782 -0.127243 1182582375
"847" 51.510278 -0.134636 1200334870
"848" 51.509984 -0.134491 1180520586
"849" 51.50897 -0.13505 1201776058
"850" 51.510134 -0.134743 1197330730
"851" 51.510004 -0.135891 1197331873
"852" 51.510004 -0.135891 1197331403
"853" 51.510118 -0.13455 1194878555
"854" 51.508535 -0.139313 1203173000
"855" 51.508535 -0.139313 1203172972
"856" 51.508535 -0.139313 1203173031
"857" 51.510278 -0.134636 1204828675
"858" 51.510047 -0.134539 1204829657
"859" 51.50983 -0.134679 1203792724
"860" 51.509123 -0.133166 1206278490
"861" 51.509931 -0.134292 1201899256
"862" 51.510164 -0.134582 1211733721
"863" 51.510164 -0.134582 1211733578
"864" 51.510164 -0.134582 1211733037
"865" 51.510164 -0.134582 1211733077
"866" 51.509991 -0.134786 1211942743
"867" 51.50983 -0.134904 1212188877
"868" 51.493017 -0.2245 1212333000
"869" 51.508034 -0.13941 1213390561
"870" 51.509911 -0.133418 1214150741
"871" 51.509904 -0.134791 1181699137
"872" 51.509904 -0.134791 1182540827
"873" 51.510044 -0.135108 1214487586
"874" 51.510459 -0.135757 1215861916
"875" 51.492122 -0.223782 1216317995
"876" 51.493628 -0.225048 1216317149
"877" 51.492122 -0.223782 1216317981
"878" 51.510258 -0.13514 1218402901
"879" 51.509961 -0.135709 1218403068
"880" 51.509864 -0.134603 1216823671
"881" 51.507941 -0.140286 1219869539
"882" 51.501578 -0.279126 1220962054
"883" 51.499354 -0.314403 1220961484
"884" 51.501578 -0.279126 1220962054
"885" 51.499354 -0.314403 1220961456
"886" 51.501103 -0.307193 1220961648
"887" 51.500395 -0.309618 1220960985
"888" 51.499487 -0.314006 1220961024
"889" 51.499434 -0.314843 1220960858
"890" 51.503428 -0.280929 1220960197
"891" 51.505077 -0.28375 1220960296
"892" 51.503428 -0.280929 1220960191
"893" 51.504182 -0.282281 1220960164
"894" 51.505077 -0.28375 1220960296
"895" 51.503428 -0.280929 1220960192
"896" 51.504182 -0.282281 1220959984
"897" 51.503234 -0.280929 1220959941
"898" 51.503234 -0.280929 1220959648
"899" 51.504182 -0.282281 1220959884
"900" 51.504182 -0.282281 1220959962
"901" 51.504182 -0.282281 1220959883
"902" 51.515193 -0.300745 1220958871
"903" 51.504182 -0.282281 1220959893
"904" 51.504182 -0.282281 1220959891
"905" 51.504182 -0.282281 1220959687
"906" 51.504182 -0.282281 1220959974
"907" 51.504182 -0.282281 1220959966
"908" 51.504182 -0.282281 1220959980
"909" 51.504182 -0.282281 1220959594
"910" 51.510044 -0.134947 1221737492
"911" 51.509737 -0.134882 1222008967
"912" 51.512194 -0.115742 1222271930
"913" 51.506729 -0.145492 1223213913
"914" 51.509089 -0.137211 1224356877
"915" 51.510164 -0.134582 1226944289
"916" 51.510164 -0.134582 1226944228
"917" 51.510164 -0.134582 1226944355
"918" 51.510164 -0.134582 1226944419
"919" 51.510164 -0.134582 1226943854
"920" 51.510164 -0.134582 1226943987
"921" 51.510164 -0.134582 1226944111
"922" 51.510164 -0.134582 1226944164
"923" 51.510164 -0.134582 1226943903
"924" 51.510164 -0.134582 1226944059
"925" 51.510164 -0.134582 1226943260
"926" 51.510164 -0.134582 1226943425
"927" 51.510164 -0.134582 1226943312
"928" 51.510164 -0.134582 1226943383
"929" 51.510164 -0.134582 1226943542
"930" 51.510164 -0.134582 1226943350
"931" 51.510144 -0.134475 1224706130
"932" 51.507276 -0.142275 1228314822
"933" 51.510134 -0.134582 1228493539
"934" 51.510134 -0.134582 1228493335
"935" 51.511106 -0.133928 1228944242
"936" 51.511106 -0.133928 1228944250
"937" 51.510692 -0.136663 1229473926
"938" 51.510111 -0.134389 1218322541
"939" 51.510094 -0.134539 1228832382
"940" 51.50962 -0.135204 1230051147
"941" 51.509259 -0.136427 1230051029
"942" 51.507166 -0.132651 1231001447
"943" 51.510097 -0.134325 1231711233
"944" 51.507039 -0.142318 1231937723
"945" 51.510204 -0.134561 1218480606
"946" 51.509844 -0.134979 1232989832
"947" 51.506582 -0.144667 1230768000
"948" 51.50551 -0.145386 1231707750
"949" 51.509383 -0.135966 1233409964
"950" 51.506896 -0.142747 1231937771
"951" 51.508822 -0.135923 1209049017
"952" 51.510815 -0.129915 1218492905
"953" 51.509811 -0.134829 1235820521
"954" 51.510251 -0.133016 1236364107
"955" 51.510084 -0.134464 1236450669
"956" 51.510084 -0.134464 1236450581
"957" 51.509987 -0.134539 1230765499
"958" 51.510004 -0.133295 1230765288
"959" 51.510061 -0.13455 1237059093
"960" 51.510231 -0.134528 1237409575
"961" 51.510231 -0.134528 1237409397
"962" 51.510041 -0.134603 1237904852
"963" 51.510087 -0.134367 1233587567
"964" 51.510141 -0.134292 1238165814
"965" 51.509811 -0.134829 1238273718
"966" 51.508892 -0.139625 1240056361
"967" 51.51001 -0.13353 1241875703
"968" 51.510174 -0.13441 1229182460
"969" 51.506271 -0.141985 1240943748
"970" 51.509951 -0.134732 1241990062
"971" 51.505677 -0.145069 1243087722
"972" 51.508129 -0.139561 1243026053
"973" 51.508375 -0.136819 1243094227
"974" 51.510087 -0.134587 1243097532
"975" 51.510094 -0.135389 1243509091
"976" 51.510094 -0.135389 1243509418
"977" 51.510094 -0.135389 1243509097
"978" 51.510525 -0.132071 1247235758
"979" 51.509958 -0.133475 1246544649
"980" 51.509737 -0.134904 1248113029
"981" 51.510138 -0.13455 1249279419
"982" 51.510161 -0.134443 1232993017
"983" 51.510031 -0.134786 1248298283
"984" 51.510077 -0.133464 1246756131
"985" 51.509933 -0.134078 1246741651
"986" 51.509952 -0.134323 1246738225
"987" 51.508825 -0.139249 1248456402
"988" 51.509029 -0.1392 1251789607
"989" 51.508655 -0.13906 1251789715
"990" 51.508615 -0.138663 1251789884
"991" 51.508655 -0.13906 1251789775
"992" 51.508833 -0.139834 1253116964
"993" 51.509276 -0.136148 1253798407
"994" 51.508652 -0.138198 1253797694
"995" 51.508855 -0.137361 1253797901
"996" 51.506325 -0.143659 1254070439
"997" 51.508799 -0.139228 1255265400
"998" 51.509931 -0.134603 1253922702
"999" 51.509931 -0.134603 1253912473
"1000" 51.509931 -0.134603 1253912424
"1001" 51.509931 -0.134603 1253920291
"1002" 51.509931 -0.134603 1253917385
"1003" 51.509931 -0.134603 1253912486
"1004" 51.509931 -0.134603 1253912519
"1005" 51.509931 -0.134603 1253917987
"1006" 51.509931 -0.134603 1253919821
"1007" 51.509931 -0.134603 1253913250
"1008" 51.509931 -0.134603 1253914254
"1009" 51.509931 -0.134603 1253912402
"1010" 51.510164 -0.134271 1255875040
"1011" 51.508799 -0.139303 1255702993
"1012" 51.509811 -0.134829 1255715763
"1013" 51.50987 -0.134614 1256999097
"1014" 51.50987 -0.134614 1256998844
"1015" 51.50987 -0.134614 1257001589
"1016" 51.50987 -0.134614 1257296233
"1017" 51.510037 -0.134904 1249860294
"1018" 51.508939 -0.131695 1259858932
"1019" 51.509062 -0.136975 1260022121
"1020" 51.510138 -0.13455 1260544677
"1021" 51.507146 -0.142135 1259861142
"1022" 51.50929 -0.136041 1260902361
"1023" 51.5093 -0.136095 1260901162
"1024" 51.509704 -0.134861 1260902173
"1025" 51.509283 -0.136127 1260901103
"1026" 51.508305 -0.139153 1260884486
"1027" 51.509062 -0.135419 1261569891
"1028" 51.510234 -0.13455 1261597546
"1029" 51.508201 -0.139732 1262358241
"1030" 51.509967 -0.134582 1262467405
"1031" 51.510304 -0.134625 1222973021
"1032" 51.509944 -0.134507 1254071557
"1033" 51.509811 -0.134829 1265054385
"1034" 51.509811 -0.134829 1265056595
"1035" 51.509637 -0.142103 1264279830
"1036" 51.509237 -0.136315 1264982400
"1037" 51.509958 -0.134498 1216626973
"1038" 51.509944 -0.134582 1223157547
"1039" 51.510141 -0.134614 1266074959
"1040" 51.507333 -0.141706 1268382705
"1041" 51.508912 -0.137318 1266682829
"1042" 51.507934 -0.14037 1268383016
"1043" 51.510051 -0.134464 1269822286
"1044" 51.507817 -0.140644 1270899942
"1045" 51.509336 -0.135542 1270891602
"1046" 51.509336 -0.135542 1270891584
"1047" 51.509336 -0.135542 1270891654
"1048" 51.509116 -0.135505 1262304000
"1049" 51.509066 -0.135414 1270891741
"1050" 51.50893 -0.139317 1271066063
"1051" 51.497136 -0.12712 1273849512
"1052" 51.511216 -0.128381 1194208563
"1053" 51.506532 -0.143358 1274553217
"1054" 51.507159 -0.142178 1246624150
"1055" 51.504568 -0.147038 1275152594
"1056" 51.506458 -0.143551 1275235243
"1057" 51.508608 -0.140129 1275498197
"1058" 51.509163 -0.142017 1276460157
"1059" 51.510044 -0.134721 1230328974
"1060" 51.509804 -0.134861 1277367952
"1061" 51.504238 -0.147387 1275729680
"1062" 51.504238 -0.147387 1275729717
"1063" 51.504238 -0.147387 1275729660
"1064" 51.504238 -0.147387 1275729724
"1065" 51.506375 -0.143503 1275729151
"1066" 51.506375 -0.143503 1275729164
"1067" 51.510762 -0.135607 1275570780
"1068" 51.508428 -0.138552 1277505560
"1069" 51.508608 -0.139914 1278427522
"1070" 51.509964 -0.134443 1278099216
"1071" 51.510107 -0.133213 1279488017
"1072" 51.508909 -0.139346 1279469701
"1073" 51.508909 -0.139346 1279475928
"1074" 51.508527 -0.138503 1279292623
"1075" 51.508527 -0.138503 1279295249
"1076" 51.510083 -0.134567 1279295411
"1077" 51.507755 -0.140687 1279295219
"1078" 51.508527 -0.138503 1279295234
"1079" 51.507088 -0.142167 1279295189
"1080" 51.507002 -0.142317 1279295139
"1081" 51.510083 -0.134567 1279295413
"1082" 51.505766 -0.144664 1279292893
"1083" 51.507002 -0.142317 1279295146
"1084" 51.505766 -0.144664 1279295094
"1085" 51.506975 -0.14242 1279295130
"1086" 51.503769 -0.149039 1279292950
"1087" 51.506925 -0.142478 1279292790
"1088" 51.508527 -0.138503 1279292697
"1089" 51.509863 -0.134542 1279292496
"1090" 51.506988 -0.142362 1279292771
"1091" 51.508527 -0.138503 1279292615
"1092" 51.508694 -0.137925 1279292607
"1093" 51.509127 -0.134248 1279288742
"1094" 51.503916 -0.148692 1279280558
"1095" 51.504219 -0.148095 1279280568
"1096" 51.503769 -0.149039 1279280598
"1097" 51.507033 -0.142084 1279280419
"1098" 51.506975 -0.142409 1279280424
"1099" 51.507794 -0.140478 1279280341
"1100" 51.510421 -0.135118 1279900981
"1101" 51.510421 -0.135118 1279900562
"1102" 51.510421 -0.135118 1279900922
"1103" 51.510421 -0.135118 1279900698
"1104" 51.510421 -0.135118 1279900477
"1105" 51.510421 -0.135118 1279900482
"1106" 51.510421 -0.135118 1279900523
"1107" 51.510421 -0.135118 1279900875
"1108" 51.510421 -0.135118 1279899207
"1109" 51.510421 -0.135118 1279900890
"1110" 51.510421 -0.135118 1279900651
"1111" 51.510421 -0.135118 1279900835
"1112" 51.510421 -0.135118 1279900434
"1113" 51.510421 -0.135118 1279900963
"1114" 51.510421 -0.135118 1279899247
"1115" 51.510421 -0.135118 1279900577
"1116" 51.510421 -0.135118 1279900496
"1117" 51.510421 -0.135118 1279900388
"1118" 51.510421 -0.135118 1279900444
"1119" 51.510421 -0.135118 1279900610
"1120" 51.510421 -0.135118 1279900380
"1121" 51.510421 -0.135118 1279900759
"1122" 51.510421 -0.135118 1279900802
"1123" 51.510421 -0.135118 1279900955
"1124" 51.510421 -0.135118 1279900393
"1125" 51.510421 -0.135118 1279900720
"1126" 51.510421 -0.135118 1279900720
"1127" 51.510421 -0.135118 1279901118
"1128" 51.510421 -0.135118 1279901085
"1129" 51.510421 -0.135118 1279901307
"1130" 51.510421 -0.135118 1279901356
"1131" 51.510421 -0.135118 1279901100
"1132" 51.510421 -0.135118 1279901374
"1133" 51.510421 -0.135118 1279901186
"1134" 51.510421 -0.135118 1279901030
"1135" 51.510421 -0.135118 1279901365
"1136" 51.510421 -0.135118 1279901018
"1137" 51.510421 -0.135118 1279901205
"1138" 51.510421 -0.135118 1279901168
"1139" 51.510421 -0.135118 1279901123
"1140" 51.510421 -0.135118 1279901044
"1141" 51.510421 -0.135118 1279901223
"1142" 51.510421 -0.135118 1279901233
"1143" 51.510421 -0.135118 1279901196
"1144" 51.510421 -0.135118 1279901273
"1145" 51.506772 -0.142629 1273234898
"1146" 51.508812 -0.139238 1281181923
"1147" 51.508812 -0.139238 1281182167
"1148" 51.508812 -0.139238 1281181968
"1149" 51.508812 -0.139238 1281182445
"1150" 51.508709 -0.137887 1277505195
"1151" 51.510044 -0.134721 1233588246
"1152" 51.510044 -0.134721 1233588279
"1153" 51.510248 -0.134679 1274804748
"1154" 51.510091 -0.134357 1272252529
"1155" 51.509042 -0.138611 1283009550
"1156" 51.50933 -0.135859 1281733452
"1157" 51.510057 -0.134738 1284318803
"1158" 51.510064 -0.134325 1281726418
"1159" 51.509333 -0.137167 1284557377
"1160" 51.504982 -0.146641 1284817772
"1161" 51.504982 -0.146641 1284817689
"1162" 51.508842 -0.139378 1279273832
"1163" 51.512127 -0.115646 1278475019
"1164" 51.512127 -0.115646 1278474051
"1165" 51.512127 -0.115646 1278474757
"1166" 51.512127 -0.115646 1278475093
"1167" 51.512127 -0.115646 1278474152
"1168" 51.512127 -0.115646 1278474976
"1169" 51.512127 -0.115646 1278474177
"1170" 51.512127 -0.115646 1278474491
"1171" 51.512127 -0.115646 1278475203
"1172" 51.512127 -0.115646 1278474374
"1173" 51.512127 -0.115646 1278474116
"1174" 51.508317 -0.139455 1284903855
"1175" 51.510037 -0.13485 1285430348
"1176" 51.510037 -0.13485 1285430592
"1177" 51.510273 -0.132699 1285532322
"1178" 51.509149 -0.135971 1285851023
"1179" 51.509938 -0.135225 1277419208
"1180" 51.509938 -0.135225 1277419259
"1181" 51.50974 -0.134528 1285366550
"1182" 51.509921 -0.134426 1286214617
"1183" 51.510024 -0.134367 1286310776
"1184" 51.509961 -0.1344 1261594791
"1185" 51.508779 -0.137296 1288021743
"1186" 51.509697 -0.134904 1288200394
"1187" 51.509523 -0.140907 1287311819
"1188" 51.509952 -0.134659 1277843526
"1189" 51.509952 -0.134659 1277843362
"1190" 51.510124 -0.134614 1246123837
"1191" 51.503914 -0.147902 1274530984
"1192" 51.507671 -0.139099 1237386592
"1193" 51.51 -0.1345 1289776834
"1194" 51.507921 -0.140408 1290260976
"1195" 51.50966 -0.1347 1288613215
"1196" 51.509223 -0.136985 1291157717
"1197" 51.509193 -0.136964 1291157707
"1198" 51.509249 -0.137017 1291157699
"1199" 51.509166 -0.136953 1291157690
"1200" 51.509984 -0.134614 1290621361
"1201" 51.510188 -0.133413 1290621521
"1202" 51.513249 -0.138952 1292513271
"1203" 51.507457 -0.141234 1261499366
"1204" 51.509537 -0.134754 1293369258
"1205" 51.508298 -0.136438 1172922402
"1206" 51.503887 -0.148256 1183822399
"1207" 51.510141 -0.134432 1185909500
"1208" 51.510141 -0.134432 1185909428
"1209" 51.510234 -0.098549 1189338573
"1210" 51.510234 -0.098549 1189341472
"1211" 51.510234 -0.098549 1189338455
"1212" 51.510234 -0.098549 1189338271
"1213" 51.510234 -0.098549 1189338395
"1214" 51.510234 -0.098549 1189338147
"1215" 51.510234 -0.098549 1189338103
"1216" 51.510234 -0.098549 1189338208
"1217" 51.510234 -0.098549 1189338088
"1218" 51.510234 -0.098549 1189338158
"1219" 51.510234 -0.098549 1189338260
"1220" 51.510234 -0.098549 1189338356
"1221" 51.510234 -0.098549 1189338552
"1222" 51.510201 -0.134786 1195311215
"1223" 51.511386 -0.133198 1202646672
"1224" 51.511386 -0.133198 1202646902
"1225" 51.510004 -0.135891 1197374982
"1226" 51.510064 -0.134958 1203776074
"1227" 51.510288 -0.134582 1201639215
"1228" 51.510288 -0.134582 1201639325
"1229" 51.510288 -0.134582 1201639269
"1230" 51.510164 -0.134582 1211735376
"1231" 51.510164 -0.134582 1211735314
"1232" 51.510164 -0.134582 1211733837
"1233" 51.510164 -0.134582 1211732876
"1234" 51.50983 -0.134904 1212188699
"1235" 51.510214 -0.134614 1213369704
"1236" 51.510214 -0.134614 1213369697
"1237" 51.510214 -0.134614 1213369699
"1238" 51.510214 -0.134614 1213369737
"1239" 51.510214 -0.134614 1213369728
"1240" 51.510214 -0.134614 1213369719
"1241" 51.510214 -0.134614 1213369703
"1242" 51.510214 -0.134614 1213369692
"1243" 51.510214 -0.134614 1213369688
"1244" 51.510214 -0.134614 1213369581
"1245" 51.510214 -0.134614 1213369686
"1246" 51.510214 -0.134614 1213369681
"1247" 51.508835 -0.13794 1213390377
"1248" 51.507922 -0.140002 1219865254
"1249" 51.500035 -0.311302 1220960886
"1250" 51.499786 -0.312965 1220960947
"1251" 51.503428 -0.280929 1220960116
"1252" 51.504182 -0.282281 1220960106
"1253" 51.504182 -0.282281 1220960108
"1254" 51.503428 -0.280929 1220960116
"1255" 51.503428 -0.280929 1220960117
"1256" 51.504182 -0.282281 1220960108
"1257" 51.504182 -0.282281 1220960105
"1258" 51.504182 -0.282281 1220960079
"1259" 51.503428 -0.280929 1220960118
"1260" 51.504182 -0.282281 1220960122
"1261" 51.508381 -0.138391 1226856388
"1262" 51.511106 -0.133928 1228942233
"1263" 51.508791 -0.139695 1230553283
"1264" 51.510966 -0.129046 1233953187
"1265" 51.509997 -0.134743 1218412104
"1266" 51.511022 -0.134003 1236363047
"1267" 51.510151 -0.133295 1236364371
"1268" 51.509938 -0.140034 1236398711
"1269" 51.5071 -0.142039 1236400088
"1270" 51.509917 -0.134561 1236894133
"1271" 51.510331 -0.13058 1236893409
"1272" 51.509917 -0.134561 1236894141
"1273" 51.510331 -0.13058 1236893396
"1274" 51.509917 -0.134561 1236893895
"1275" 51.509784 -0.134893 1238605226
"1276" 51.508702 -0.138047 1239462057
"1277" 51.509872 -0.134861 1244633232
"1278" 51.509872 -0.134861 1244632988
"1279" 51.509872 -0.134861 1244632874
"1280" 51.509872 -0.134861 1244632817
"1281" 51.509872 -0.134861 1244633177
"1282" 51.509872 -0.134861 1244632953
"1283" 51.509872 -0.134861 1244633075
"1284" 51.509872 -0.134861 1244632923
"1285" 51.509872 -0.134861 1244633210
"1286" 51.509872 -0.134861 1244632846
"1287" 51.509872 -0.134861 1244633044
"1288" 51.509872 -0.134861 1244633146
"1289" 51.509872 -0.134861 1244633016
"1290" 51.509872 -0.134861 1244633107
"1291" 51.509872 -0.134861 1244632761
"1292" 51.509872 -0.134861 1244632508
"1293" 51.509872 -0.134861 1244632479
"1294" 51.509872 -0.134861 1244632670
"1295" 51.509872 -0.134861 1244632237
"1296" 51.509872 -0.134861 1244632267
"1297" 51.509872 -0.134861 1244632447
"1298" 51.509872 -0.134861 1244632360
"1299" 51.509872 -0.134861 1244632604
"1300" 51.509872 -0.134861 1244632700
"1301" 51.509872 -0.134861 1244632205
"1302" 51.509872 -0.134861 1244632296
"1303" 51.509872 -0.134861 1244632731
"1304" 51.509872 -0.134861 1244632329
"1305" 51.509872 -0.134861 1244632389
"1306" 51.509872 -0.134861 1244632638
"1307" 51.509872 -0.134861 1244632538
"1308" 51.509872 -0.134861 1244632571
"1309" 51.509872 -0.134861 1244632419
"1310" 51.509872 -0.134861 1244632789
"1311" 51.509872 -0.134861 1244632173
"1312" 51.509872 -0.134861 1244631782
"1313" 51.509872 -0.134861 1244632027
"1314" 51.509872 -0.134861 1244631969
"1315" 51.509872 -0.134861 1244632058
"1316" 51.509872 -0.134861 1244631848
"1317" 51.509872 -0.134861 1244631748
"1318" 51.509872 -0.134861 1244632119
"1319" 51.509872 -0.134861 1244631616
"1320" 51.509872 -0.134861 1244631816
"1321" 51.509872 -0.134861 1244632147
"1322" 51.509872 -0.134861 1244631715
"1323" 51.509872 -0.134861 1244631942
"1324" 51.509872 -0.134861 1244631681
"1325" 51.509872 -0.134861 1244631911
"1326" 51.509872 -0.134861 1244632000
"1327" 51.509872 -0.134861 1244631879
"1328" 51.509872 -0.134861 1244632089
"1329" 51.509872 -0.134861 1244631647
"1330" 51.509872 -0.134861 1244631070
"1331" 51.509872 -0.134861 1244631458
"1332" 51.509872 -0.134861 1244631289
"1333" 51.509872 -0.134861 1244631428
"1334" 51.509872 -0.134861 1244631369
"1335" 51.509872 -0.134861 1244631032
"1336" 51.509872 -0.134861 1244631195
"1337" 51.509872 -0.134861 1244631519
"1338" 51.509872 -0.134861 1244631227
"1339" 51.509872 -0.134861 1244631257
"1340" 51.509872 -0.134861 1244631589
"1341" 51.509872 -0.134861 1244631166
"1342" 51.509872 -0.134861 1244631339
"1343" 51.509872 -0.134861 1244631103
"1344" 51.509872 -0.134861 1244631398
"1345" 51.509872 -0.134861 1244631136
"1346" 51.509872 -0.134861 1244631553
"1347" 51.509872 -0.134861 1244631310
"1348" 51.509872 -0.134861 1244631487
"1349" 51.509872 -0.134861 1244630475
"1350" 51.509872 -0.134861 1244630515
"1351" 51.509872 -0.134861 1244630692
"1352" 51.509872 -0.134861 1244630971
"1353" 51.509872 -0.134861 1244630550
"1354" 51.509872 -0.134861 1244630992
"1355" 51.509872 -0.134861 1244630897
"1356" 51.509872 -0.134861 1244630777
"1357" 51.509872 -0.134861 1244630436
"1358" 51.509872 -0.134861 1244630935
"1359" 51.509872 -0.134861 1244630645
"1360" 51.509872 -0.134861 1244630866
"1361" 51.509872 -0.134861 1244630816
"1362" 51.509872 -0.134861 1244630741
"1363" 51.509872 -0.134861 1244630596
"1364" 51.509872 -0.134861 1244630399
"1365" 51.509872 -0.134861 1244630329
"1366" 51.509872 -0.134861 1244630265
"1367" 51.509872 -0.134861 1244630291
"1368" 51.509872 -0.134861 1244630368
"1369" 51.510094 -0.135389 1243509088
"1370" 51.509923 -0.134101 1245018300
"1371" 51.510057 -0.134711 1245595538
"1372" 51.509991 -0.134764 1245595465
"1373" 51.510031 -0.13397 1248009870
"1374" 51.510341 -0.133976 1252044656
"1375" 51.510134 -0.134625 1247919444
"1376" 51.50976 -0.134679 1253339813
"1377" 51.510067 -0.134555 1241080840
"1378" 51.508754 -0.139328 1255356305
"1379" 51.508754 -0.139328 1255356321
